datetime,open,high,low,close,volume
2020-10-19,0.4,1.49,0.18,0.9033,76091530.31
2020-10-26,0.9032,0.9214,0.659,0.751,21663233.16
2020-11-02,0.751,0.9081,0.6501,0.835,12748794.41
2020-11-09,0.8363,1.452,0.8321,1.2875,22890135.88
2020-11-16,1.2832,1.6988,1.21,1.3107,19115502.44
2020-11-23,1.3114,1.5084,0.95,1.1341,10267774.79
2020-11-30,1.133,1.8888,1.0701,1.5902,17401873.79
2020-12-07,1.5902,2.39,1.5232,2.2697,19392950.09
2020-12-14,2.271,3.9368,2.1711,2.9954,30785878.88
2020-12-21,2.9821,5.35,2.6939,4.8049,30051875.56
2020-12-28,4.802,5.0914,3.5289,4.4294,9719211.37
2021-01-04,4.4294,4.97,3.8552,4.4075,7463504.14
2021-01-11,4.4107,6.95,3.75,6.1786,10064891.88
2021-01-18,6.1789,11.2,6.1414,8.792,12611091.21
2021-01-25,8.793,9.99,7.1802,9.5066,8451766.78
2021-02-01,9.5001,13.95,8.8,11.4951,8017056.89
2021-02-08,11.5186,17.35,11.0449,14.8971,8268377.69
2021-02-15,14.8971,18.15,12.27,14.3568,5970582.37
2021-02-22,14.3532,16.85,10.9,12.198,7119597.33
2021-03-01,12.22,14.1684,11.3001,12.1575,3060290.83
2021-03-08,12.1605,13.7077,11.2,11.63,3513626.74
2021-03-15,11.6299,14.2,10.7809,12.2943,4936589.63
2021-03-22,12.2983,14.2909,9.8666,12.3399,4029388.88
2021-03-29,12.372,15.15,12.0501,13.4806,3815127.37
2021-04-05,13.4924,15.7154,12.6666,13.5528,5019567.76
2021-04-12,13.5599,15.19,11.5392,12.13,4311462.05
2021-04-19,12.1481,21.5582,10.9111,16.016,18590515.438
2021-04-26,15.971,25.067,15.765,19.832,13261845.851
2021-05-03,19.831,21.45,16.714,19.152,4782444.668
2021-05-10,19.153,25.306,15.095,15.833,12118463.156
2021-05-17,15.822,18.831,5.8,7.712,11170738.76
2021-05-24,7.703,11.584,7.498,8.487,5784136.722
2021-05-31,8.471,11.379,8.1,9.276,4623164.225
2021-06-07,9.275,9.973,7.07,8.234,6193654.622
2021-06-14,8.247,9.244,6.989,7.65,4817491.132
2021-06-21,7.637,7.841,4.88,5.81,5723984.67
2021-06-28,5.817,7.458,5.672,7.102,4277693.857
2021-07-05,7.1,8.323,6.543,6.917,5132734.58
2021-07-12,6.905,8.363,6.131,6.238,6438179.906
2021-07-19,6.238,6.376,4.962,6.135,4723966.922
2021-07-26,6.143,7.329,5.779,6.556,6438464.678
2021-08-02,6.556,9.488,6.268,8.484,11718436.55
2021-08-09,8.489,9.864,7.9,9.383,6957303.28
2021-08-16,9.383,15.0,8.916,12.584,9722235.039
2021-08-23,12.59,13.323,10.603,11.087,4733831.165
2021-08-30,11.087,14.915,10.8,13.382,8072086.396
2021-09-06,13.382,16.644,10.727,12.213,8734760.31
2021-09-13,12.221,12.29,10.493,10.918,5163885.488
2021-09-20,10.932,11.194,7.852,10.682,8665466.566
2021-09-27,10.674,12.079,9.112,10.83,5708068.9
2021-10-04,10.819,13.071,9.597,10.929,5057133.5
2021-10-11,10.928,12.633,9.94,11.995,4548874.5
2021-10-18,11.988,14.4,11.637,12.011,5240176.5
2021-10-25,12.012,13.248,10.448,10.85,3680716.0
2021-11-01,10.85,14.471,10.496,13.234,6548278.6
2021-11-08,13.235,14.878,11.27,11.906,5842884.6
2021-11-15,11.921,14.55,10.43,12.377,9234292.5
2021-11-22,12.389,14.55,11.362,12.136,6781852.7
2021-11-29,12.121,14.309,9.497,9.832,4146027.4
2021-12-06,9.851,12.975,8.415,9.392,9690397.5
2021-12-13,9.392,9.45,7.759,8.225,4215741.776
2021-12-20,8.211,9.5,7.447,9.3,2145096.493
2021-12-27,9.291,10.337,8.217,8.551,2273482.1
2022-01-03,8.569,8.6,6.5,6.74,2122750.632
2022-01-10,6.739,7.6,6.327,7.234,2348757.7
2022-01-17,7.222,7.23,4.15,4.408,3070967.582
2022-01-24,4.407,4.974,3.75,4.291,2993351.515
2022-01-31,4.298,4.791,3.915,4.742,2363389.2
2022-02-07,4.727,10.059,4.641,6.07,56218772.2
2022-02-14,6.059,7.676,5.062,5.64,25911102.9
2022-02-21,5.65,6.85,4.558,5.206,22499160.1
2022-02-28,5.207,6.66,5.143,5.377,15643128.8
2022-03-07,5.371,5.988,4.902,4.995,7268200.5
2022-03-14,4.994,5.76,4.98,5.317,6216348.6
2022-03-21,5.324,6.425,5.22,6.108,5897905.2
2022-03-28,6.113,6.5,5.825,6.324,5452566.6
2022-04-04,6.324,7.587,5.85,6.067,8958304.2
2022-04-11,6.071,6.12,5.083,5.116,2461343.6
2022-04-18,5.118,5.44,4.553,4.572,3580617.8
2022-04-25,4.571,4.945,3.418,3.614,5255984.0
2022-05-02,3.615,5.3,3.466,3.535,23382976.5
2022-05-09,3.535,3.652,1.528,2.213,12219987.6
2022-05-16,2.212,2.759,1.953,2.25,10375959.1
2022-05-23,2.249,2.55,1.861,2.104,6943478.4
2022-05-30,2.102,2.343,1.987,2.017,3466092.4
2022-06-06,2.024,2.4,1.545,1.547,15264902.2
2022-06-13,1.543,1.807,1.13,1.301,19149099.871
2022-06-20,1.301,1.563,1.244,1.355,9302346.2
2022-06-27,1.356,1.43,1.162,1.212,8620502.5
2022-07-04,1.211,1.548,1.18,1.377,19563001.1
2022-07-11,1.377,1.379,1.123,1.265,11763906.7
2022-07-18,1.268,1.45,1.237,1.356,14428512.7
2022-07-25,1.355,1.535,1.207,1.42,16781214.7
2022-08-01,1.419,1.72,1.36,1.595,21337432.1
2022-08-08,1.595,2.51,1.46,1.827,48163394.0
2022-08-15,1.824,2.193,1.544,1.839,44228500.1
2022-08-22,1.84,1.89,1.488,1.501,17917395.5
2022-08-29,1.5,1.638,1.463,1.601,10521096.2
2022-09-05,1.602,2.07,1.433,1.87,33620635.9
2022-09-12,1.87,2.059,1.39,1.447,38226406.9
2022-09-19,1.448,1.999,1.425,1.798,32077671.9
2022-09-26,1.797,1.95,1.551,1.565,28627256.4
2022-10-03,1.566,2.06,1.551,1.915,28891498.2
2022-10-10,1.915,1.957,1.564,1.904,19272445.2
2022-10-17,1.905,2.26,1.761,1.936,25994917.1
2022-10-24,1.936,2.439,1.85,2.194,38700516.3
2022-10-31,2.191,3.044,2.145,2.594,67840524.9
2022-11-07,2.593,2.806,1.373,1.812,58335440.8
2022-11-14,1.81,1.937,1.567,1.572,16538817.9
2022-11-21,1.572,1.86,1.46,1.579,17068659.5
2022-11-28,1.579,1.82,1.484,1.631,23989899.6
2022-12-05,1.631,1.691,1.556,1.62,9178145.6
2022-12-12,1.62,1.703,1.38,1.409,12068130.2
2022-12-19,1.41,1.434,1.289,1.311,5042607.4
2022-12-26,1.311,1.328,1.223,1.274,4991337.9
2023-01-02,1.275,1.422,1.25,1.415,5946585.9
2023-01-09,1.415,1.747,1.378,1.653,20932981.5
2023-01-16,1.653,2.103,1.459,1.94,37790127.9
2023-01-23,1.94,2.802,1.781,2.524,68297762.7
2023-01-30,2.525,4.238,2.476,3.603,77425219.5
2023-02-06,3.602,4.379,3.003,3.347,44879821.0
2023-02-13,3.346,4.582,3.017,4.162,50296780.6
2023-02-20,4.16,4.418,3.282,3.779,31262925.1
2023-02-27,3.778,3.884,3.107,3.344,20502963.7
2023-03-06,3.343,3.78,2.45,3.696,41747232.0
2023-03-13,3.696,4.998,3.561,4.28,45845042.7
2023-03-20,4.282,4.5,3.78,4.063,28452067.8
2023-03-27,4.061,5.397,3.631,5.157,36499566.4
2023-04-03,5.157,6.0,4.867,5.701,34777877.1
2023-04-10,5.702,9.7,5.584,9.309,52416828.2
2023-04-17,9.304,9.97,6.8,6.882,45944262.8
2023-04-24,6.884,9.3,6.43,7.762,56832462.5
2023-05-01,7.765,8.148,7.07,7.294,25015056.4
2023-05-08,7.299,7.371,5.584,6.084,25515998.3
2023-05-15,6.084,7.545,5.961,6.737,23352599.5
2023-05-22,6.738,7.428,6.063,7.086,16971438.9
2023-05-29,7.085,8.213,6.923,7.809,24100926.9
2023-06-05,7.806,7.855,5.389,5.72,22239530.3
2023-06-12,5.723,6.611,5.448,5.977,16688481.2
2023-06-19,5.977,7.475,5.873,6.96,15847092.6
2023-06-26,6.961,9.0,6.8,8.723,19576281.5
2023-07-03,8.725,8.99,7.772,8.208,12959966.1
2023-07-10,8.21,9.928,7.775,8.872,17010231.8
2023-07-17,8.868,9.731,8.543,8.705,10183999.3
2023-07-24,8.705,8.758,7.62,7.893,7677412.3
2023-07-31,7.893,8.268,7.525,7.894,6713398.3
2023-08-07,7.897,8.245,7.553,7.694,5736803.6
2023-08-14,7.689,8.124,6.602,7.727,15828416.0
2023-08-21,7.725,7.9,6.868,6.949,7104155.1
2023-08-28,6.948,7.7,6.632,6.814,7646883.5
2023-09-04,6.817,7.064,6.384,6.643,4455501.1
2023-09-11,6.643,7.465,6.364,7.028,7025385.3
2023-09-18,7.029,7.585,6.862,6.912,5334418.5
2023-09-25,6.903,8.05,6.821,7.947,5264041.8
2023-10-02,7.952,8.051,7.19,7.734,5208276.1
2023-10-09,7.733,7.816,7.162,7.807,3762764.2
2023-10-16,7.809,9.29,7.581,9.228,9093130.7
2023-10-23,9.226,14.275,9.15,13.918,23742236.9
2023-10-30,13.92,16.488,12.82,16.119,14033548.8
2023-11-06,16.114,19.14,14.5,17.289,17734062.436
2023-11-13,17.277,18.5,14.5,16.732,13573784.3
2023-11-20,16.753,17.546,14.13,17.076,10922072.8
2023-11-27,17.079,18.88,15.605,17.435,13117399.1
2023-12-04,17.428,21.4,14.99,21.277,16648623.664
2023-12-11,21.278,34.642,18.979,30.643,32742852.809
2023-12-18,30.64,44.86,29.05,40.584,29130628.189
2023-12-25,40.585,43.7,34.013,35.755,15713208.8
2024-01-01,35.755,41.099,29.21,36.466,16096757.6
2024-01-08,36.458,45.296,33.0,36.91,19612422.875
