datetime,open,high,low,close,volume
2019-10-21,0.3012,0.5,0.2,0.2121,40429235.54
2019-10-28,0.2136,0.262,0.1816,0.2352,37717632.46
2019-11-04,0.2328,0.2467,0.1985,0.1995,39524157.19
2019-11-11,0.1996,0.2027,0.1732,0.1792,10938678.48
2019-11-18,0.179,0.1793,0.1049,0.1257,28702661.53
2019-11-25,0.1257,0.1257,0.1045,0.1071,21077590.99
2019-12-02,0.1071,0.1084,0.0911,0.1006,12155635.95
2019-12-09,0.0999,0.1066,0.0817,0.0919,11270441.39
2019-12-16,0.0921,0.1345,0.0804,0.1227,39345217.24
2019-12-23,0.1227,0.1395,0.1,0.1007,21846672.36
2019-12-30,0.1007,0.1051,0.0869,0.092,9400633.54
2020-01-06,0.0921,0.1024,0.0891,0.0983,9910511.41
2020-01-13,0.0978,0.111,0.0919,0.1066,10732203.1
2020-01-20,0.1066,0.1127,0.0929,0.0978,7402569.0
2020-01-27,0.0977,0.0995,0.0908,0.0957,5877628.05
2020-02-03,0.0958,0.1957,0.0958,0.1687,62107688.67
2020-02-10,0.1687,0.26,0.1461,0.1623,55949462.68
2020-02-17,0.162,0.186,0.143,0.1691,15106993.47
2020-02-24,0.1687,0.1697,0.115,0.1164,13589826.37
2020-03-02,0.1164,0.1629,0.1134,0.1166,15437565.58
2020-03-09,0.1176,0.166,0.043,0.0682,36707020.37
2020-03-16,0.0677,0.1023,0.0494,0.0794,20058113.73
2020-03-23,0.079,0.115,0.0775,0.0803,16643677.54
2020-03-30,0.0805,0.1051,0.0805,0.0958,17308867.36
2020-04-06,0.0963,0.1132,0.0881,0.0913,10071716.9
2020-04-13,0.0913,0.0965,0.0835,0.092,8562585.18
2020-04-20,0.0918,0.1158,0.0847,0.1105,17063399.67
2020-04-27,0.1105,0.115,0.1023,0.1057,11495124.32
2020-05-04,0.1057,0.1148,0.0891,0.0947,13787344.56
2020-05-11,0.0943,0.1243,0.0879,0.1218,13636585.79
2020-05-18,0.1218,0.138,0.11,0.1253,21598247.84
2020-05-25,0.1247,0.166,0.1236,0.1336,37356177.65
2020-06-01,0.134,0.155,0.117,0.138,23821940.45
2020-06-08,0.1387,0.1624,0.1363,0.1422,22113273.37
2020-06-15,0.1425,0.165,0.1328,0.1419,23716787.07
2020-06-22,0.1426,0.1505,0.1173,0.131,16520871.41
2020-06-29,0.131,0.1385,0.125,0.1272,9875902.57
2020-07-06,0.1274,0.16,0.1232,0.1488,34250906.86
2020-07-13,0.1487,0.1542,0.1314,0.1442,31823127.42
2020-07-20,0.1442,0.1976,0.1415,0.1731,59813653.91
2020-07-27,0.173,0.1811,0.1391,0.1723,56343442.94
2020-08-03,0.172,0.2455,0.1698,0.2348,64938033.54
2020-08-10,0.2354,0.32,0.2184,0.2774,68409906.83
2020-08-17,0.2774,0.31,0.2308,0.2963,46115936.38
2020-08-24,0.2967,0.31,0.232,0.2492,40050661.24
2020-08-31,0.2492,0.2752,0.143,0.191,54392861.25
2020-09-07,0.191,0.2721,0.1647,0.1992,59443656.71
