datetime,open,high,low,close,volume
2018-05-28,1.4,2.15,1.4,1.8045,28909831.46
2018-06-04,1.8093,1.85,1.3181,1.3749,50336857.19
2018-06-11,1.3769,1.471,1.1292,1.1716,55312748.36
2018-06-18,1.1744,1.265,0.881,0.9732,67890112.99
2018-06-25,0.9732,1.0825,0.8924,1.0675,58377933.94
2018-07-02,1.0674,1.2615,1.0266,1.0779,58030825.73
2018-07-09,1.0801,1.0947,0.929,0.9981,44153610.72
2018-07-16,0.9989,1.183,0.9428,0.9777,53908282.53
2018-07-23,0.9791,1.0631,0.91,1.0086,70267191.54
2018-07-30,1.0086,1.0144,0.7782,0.9051,91046320.06
2018-08-06,0.9052,0.9274,0.5016,0.5376,130908943.71
2018-08-13,0.5391,0.5692,0.4001,0.5373,129337514.58
2018-08-20,0.5374,0.593,0.4625,0.5732,118480675.46
2018-08-27,0.5732,0.8084,0.5587,0.7188,173462459.65
2018-09-03,0.7189,0.744,0.5144,0.5546,115031436.49
2018-09-10,0.5565,0.614,0.5,0.5781,112784594.19
2018-09-17,0.5776,0.647,0.5008,0.6114,135042659.41
2018-09-24,0.6115,0.6162,0.5239,0.5677,103317212.43
2018-10-01,0.5679,0.583,0.542,0.575,88613333.85
2018-10-08,0.575,0.6104,0.4723,0.4858,105379147.64
2018-10-15,0.4877,0.7162,0.4753,0.498,111187827.69
2018-10-22,0.4979,0.5059,0.4729,0.4819,30758451.61
2018-10-29,0.4826,0.5131,0.4387,0.5011,24086074.87
2018-11-05,0.5011,0.5232,0.4712,0.4848,21788568.06
2018-11-12,0.4844,0.507,0.3872,0.411,35566091.1
2018-11-19,0.4122,0.4129,0.25,0.2923,70270300.1
2018-11-26,0.2917,0.3157,0.2558,0.2931,35116067.06
2018-12-03,0.2936,0.2959,0.205,0.2322,26691143.92
2018-12-10,0.2322,0.2362,0.202,0.2203,15487722.56
2018-12-17,0.2205,0.3767,0.2201,0.3573,58533630.12
2018-12-24,0.3574,0.3855,0.3045,0.349,38373881.78
2018-12-31,0.3506,0.3883,0.3376,0.3703,26412284.72
2019-01-07,0.3702,0.3739,0.2768,0.2786,27743942.3
2019-01-14,0.2786,0.32,0.2736,0.2953,21403071.69
2019-01-21,0.2963,0.3079,0.2602,0.2671,19881104.12
2019-01-28,0.268,0.32,0.2415,0.2517,32784304.74
2019-02-04,0.2517,0.2903,0.2379,0.2818,33535313.6
2019-02-11,0.2817,0.2864,0.2611,0.278,20119222.01
2019-02-18,0.2786,0.329,0.2733,0.2781,43241641.29
2019-02-25,0.2781,0.3,0.2732,0.2838,22468226.61
2019-03-04,0.2836,0.2912,0.2595,0.2813,33401818.77
2019-03-11,0.2811,0.3112,0.2701,0.2954,37896361.65
2019-03-18,0.2951,0.3227,0.2795,0.3073,45174391.48
2019-03-25,0.307,0.3135,0.2864,0.3063,24549119.93
2019-04-01,0.3063,0.3782,0.3026,0.3579,79380470.71
2019-04-08,0.358,0.3631,0.2876,0.3147,48880204.68
2019-04-15,0.3144,0.3159,0.2905,0.3012,38046491.89
2019-04-22,0.3011,0.3096,0.2351,0.2699,49103349.94
2019-04-29,0.2699,0.329,0.2697,0.2826,102790776.03
2019-05-06,0.2828,0.32,0.26,0.2997,53194118.52
2019-05-13,0.2996,0.4653,0.2968,0.4219,123684373.78
2019-05-20,0.421,0.431,0.3575,0.4057,61420594.12
2019-05-27,0.4047,0.5631,0.3962,0.4891,157532224.1
2019-06-03,0.4891,0.4915,0.3933,0.4055,59298683.91
2019-06-10,0.4056,0.46,0.3979,0.4444,42299233.59
2019-06-17,0.4444,0.4788,0.4,0.4499,59744278.74
2019-06-24,0.4499,0.4906,0.3768,0.3906,70566163.23
2019-07-01,0.3913,0.4098,0.3791,0.3949,25914755.25
2019-07-08,0.3953,0.4116,0.3015,0.3044,28405304.59
2019-07-15,0.3048,0.3346,0.2587,0.3148,32349899.66
2019-07-22,0.3148,0.3175,0.2688,0.2844,26700642.71
2019-07-29,0.2846,0.2964,0.2769,0.2837,14985149.01
2019-08-05,0.2841,0.2985,0.25,0.2687,19132277.84
2019-08-12,0.2687,0.27,0.2285,0.2472,16664636.66
2019-08-19,0.2472,0.2765,0.233,0.2666,17264017.69
2019-08-26,0.2666,0.2759,0.2324,0.2402,13298225.9
2019-09-02,0.2408,0.255,0.2267,0.2444,12221322.46
2019-09-09,0.2443,0.2497,0.233,0.2486,10081272.7
2019-09-16,0.2488,0.3164,0.2411,0.2785,30346275.62
2019-09-23,0.2783,0.296,0.2343,0.2589,24659974.28
2019-09-30,0.2589,0.2819,0.2507,0.2675,13117527.87
2019-10-07,0.2679,0.287,0.2647,0.278,16116824.71
2019-10-14,0.2775,0.2865,0.2607,0.27,10864118.26
2019-10-21,0.2707,0.2815,0.2425,0.2723,25944863.56
2019-10-28,0.273,0.3,0.266,0.2684,28603707.77
2019-11-04,0.2683,0.2843,0.26,0.2669,15226134.31
2019-11-11,0.2668,0.2689,0.2501,0.2566,16795660.25
2019-11-18,0.2566,0.261,0.1821,0.2012,24081115.94
2019-11-25,0.2012,0.2199,0.189,0.2049,19300851.51
2019-12-02,0.2054,0.22,0.1875,0.2064,18333061.66
2019-12-09,0.2061,0.2119,0.1856,0.1872,16173470.46
2019-12-16,0.1874,0.1897,0.1486,0.1661,76195284.28
2019-12-23,0.1661,0.1711,0.1509,0.168,27141432.11
2019-12-30,0.1677,0.1745,0.1546,0.1718,31028512.4
2020-01-06,0.1717,0.1972,0.1711,0.1913,46034805.74
2020-01-13,0.1914,0.2584,0.1863,0.2462,76822777.6
2020-01-20,0.2461,0.258,0.2258,0.2457,37451065.12
2020-01-27,0.2455,0.32,0.2422,0.3083,81439035.78
2020-02-03,0.3079,0.37,0.3001,0.3226,122117823.55
2020-02-10,0.3224,0.3545,0.26,0.2774,170921400.66
2020-02-17,0.2772,0.2949,0.2514,0.2777,71170685.04
